call_id,customer_id,agent_id,call_date_time,call_duration_sec,issue_category,call_status,resolution_status,first_call_resolution
6571,3809,33,2025-05-10 15:41:00,360,Product Inquiry,Dropped,Resolved,0
6572,2619,93,2025-03-20 07:30:00,389,Technical,Escalated,Resolved,1
6573,4558,16,2025-04-06 11:33:00,900,Product Inquiry,Escalated,Pending,0
6574,1382,44,2025-01-28 15:21:00,131,Technical,Dropped,Resolved,0
6575,4477,90,2025-06-05 10:52:00,406,Complaint,Completed,Resolved,1
6576,3435,19,2025-03-21 03:30:00,618,Technical,Completed,Resolved,1
6577,1524,72,2025-04-10 13:09:00,803,Loan Status,Dropped,Resolved,1
6578,4628,20,2025-04-09 04:14:00,851,Billing,Dropped,Pending,1
6579,3686,43,2025-01-13 15:41:00,31,Product Inquiry,Dropped,Pending,0
6580,3985,23,2025-04-26 14:46:00,157,Billing,Escalated,Escalated,0
6581,4697,78,2025-03-16 07:50:00,1185,Technical,Dropped,Resolved,0
6582,1275,27,2025-05-26 05:11:00,972,Loan Status,Completed,Escalated,0
6583,3547,21,2025-01-25 04:33:00,381,Technical,Completed,Pending,0
6584,3764,4,2025-04-29 12:08:00,71,Complaint,Dropped,Escalated,0
6585,1336,15,2025-02-20 13:17:00,288,Complaint,Dropped,Resolved,0
6586,2973,73,2024-12-27 05:04:00,66,Complaint,Dropped,Resolved,1
6587,3979,37,2025-03-21 03:21:00,51,Technical,Escalated,Pending,0
6588,1480,57,2025-01-11 02:03:00,388,Complaint,Escalated,Pending,0
6589,4968,90,2025-06-06 09:23:00,859,Technical,Completed,Escalated,1
6590,1910,52,2025-03-20 18:09:00,335,Technical,Dropped,Escalated,0
6591,2996,74,2025-06-03 08:32:00,43,Loan Status,Completed,Escalated,1
6592,4344,10,2025-04-03 19:09:00,77,Product Inquiry,Escalated,Escalated,0
6593,4991,89,2025-04-18 09:16:00,1151,Billing,Completed,Resolved,0
6594,4129,74,2025-01-06 07:47:00,845,Product Inquiry,Dropped,Resolved,0
6595,2351,45,2025-06-10 17:22:00,1179,Billing,Escalated,Resolved,1
6596,3033,39,2025-04-19 12:09:00,189,Billing,Escalated,Pending,0
6597,2754,78,2025-03-07 08:26:00,214,Technical,Escalated,Resolved,0
6598,1108,73,2025-02-28 05:19:00,496,Complaint,Completed,Escalated,0
6599,4350,52,2025-02-21 08:20:00,812,Complaint,Completed,Pending,0
6600,4757,58,2025-05-05 22:51:00,660,Complaint,Dropped,Pending,1
6601,1327,45,2025-01-03 13:56:00,764,Product Inquiry,Dropped,Escalated,0
6602,2799,7,2025-04-24 16:25:00,587,Complaint,Completed,Pending,0
6603,1314,35,2025-06-11 02:17:00,356,Loan Status,Completed,Escalated,1
6604,4545,10,2025-01-05 20:22:00,95,Technical,Escalated,Pending,0
6605,2134,27,2025-06-11 12:08:00,342,Complaint,Dropped,Escalated,1
6606,3746,3,2025-04-15 06:42:00,319,Complaint,Escalated,Pending,0
6607,1780,58,2025-05-07 11:39:00,256,Complaint,Dropped,Escalated,0
6608,4300,74,2025-06-21 10:59:00,990,Product Inquiry,Completed,Pending,0
6609,2520,83,2025-02-08 14:17:00,204,Technical,Completed,Pending,1
6610,1155,83,2025-02-14 23:06:00,1118,Loan Status,Escalated,Resolved,1
6611,2496,52,2025-04-28 07:53:00,876,Complaint,Escalated,Pending,1
6612,2724,42,2025-04-07 14:20:00,791,Billing,Escalated,Pending,1
6613,4343,76,2025-02-08 05:17:00,299,Product Inquiry,Completed,Pending,1
6614,1886,50,2025-05-17 16:05:00,211,Complaint,Escalated,Escalated,0
6615,4073,54,2025-02-06 20:05:00,935,Complaint,Escalated,Pending,0
6616,3805,41,2025-06-04 01:33:00,864,Product Inquiry,Dropped,Pending,1
6617,1721,55,2025-05-29 06:45:00,369,Loan Status,Dropped,Escalated,0
6618,4582,28,2025-05-09 06:34:00,925,Billing,Dropped,Resolved,0
6619,1912,66,2025-06-11 07:05:00,916,Billing,Escalated,Resolved,0
6620,4357,58,2025-05-28 23:51:00,888,Loan Status,Escalated,Pending,0
6621,1870,93,2025-06-09 21:47:00,782,Product Inquiry,Escalated,Resolved,0
6622,1012,79,2025-01-16 15:18:00,1169,Complaint,Dropped,Pending,0
6623,3655,45,2025-06-13 13:57:00,1064,Loan Status,Escalated,Pending,0
6624,1497,89,2025-04-03 17:22:00,928,Product Inquiry,Completed,Pending,0
6625,2756,84,2025-06-16 23:06:00,1013,Product Inquiry,Dropped,Resolved,1
6626,3285,22,2025-01-13 07:35:00,196,Product Inquiry,Escalated,Resolved,0
6627,2117,52,2025-01-09 11:21:00,1063,Product Inquiry,Dropped,Pending,1
6628,4409,27,2025-06-02 18:04:00,592,Billing,Dropped,Pending,0
6629,3828,3,2025-04-21 20:32:00,357,Product Inquiry,Dropped,Resolved,1
6630,2194,66,2025-03-13 20:00:00,1100,Loan Status,Completed,Escalated,0
6631,3004,45,2025-06-16 00:39:00,850,Complaint,Completed,Resolved,1
6632,3653,59,2025-05-24 03:39:00,428,Complaint,Dropped,Escalated,1
6633,3708,11,2025-04-27 08:22:00,466,Technical,Dropped,Resolved,1
6634,2647,9,2025-01-27 11:23:00,1174,Loan Status,Completed,Resolved,0
6635,2590,77,2025-01-17 14:00:00,839,Technical,Escalated,Escalated,1
6636,3896,34,2024-12-28 07:22:00,826,Loan Status,Dropped,Escalated,1
6637,3983,21,2025-01-21 18:03:00,1100,Product Inquiry,Dropped,Resolved,0
6638,2490,34,2025-06-09 08:14:00,760,Technical,Completed,Pending,0
6639,3675,81,2025-01-12 06:48:00,827,Product Inquiry,Completed,Resolved,1
6640,1142,59,2025-02-11 04:55:00,664,Loan Status,Dropped,Escalated,0
6641,2224,72,2025-03-05 07:49:00,555,Billing,Escalated,Resolved,1
6642,4251,66,2025-01-25 15:44:00,518,Billing,Dropped,Escalated,1
6643,3761,58,2025-06-04 20:11:00,534,Billing,Escalated,Resolved,0
6644,4435,90,2025-04-17 07:30:00,1132,Billing,Completed,Resolved,0
6645,3526,45,2025-04-01 22:43:00,779,Complaint,Dropped,Escalated,1
6646,1564,48,2025-05-03 11:35:00,1163,Billing,Completed,Pending,0
6647,3518,29,2025-06-10 12:14:00,903,Loan Status,Completed,Pending,0
6648,3431,84,2025-04-10 14:33:00,585,Billing,Escalated,Pending,0
6649,2715,75,2025-03-11 17:01:00,438,Complaint,Dropped,Pending,0
6650,3973,78,2025-03-30 16:49:00,1144,Product Inquiry,Escalated,Escalated,0
6651,1416,42,2025-04-11 17:08:00,268,Technical,Completed,Resolved,1
6652,2848,8,2025-05-26 17:57:00,346,Product Inquiry,Dropped,Pending,1
6653,3355,36,2025-01-02 07:24:00,799,Product Inquiry,Dropped,Resolved,1
6654,3696,36,2025-04-28 10:02:00,1006,Technical,Dropped,Resolved,0
6655,2717,100,2025-04-19 21:06:00,108,Billing,Dropped,Escalated,0
6656,2390,42,2025-04-29 13:24:00,504,Billing,Dropped,Escalated,0
6657,4072,80,2025-01-23 12:13:00,359,Loan Status,Escalated,Resolved,1
6658,2067,51,2025-01-02 08:32:00,539,Billing,Dropped,Resolved,1
6659,3786,24,2025-01-20 14:31:00,806,Billing,Escalated,Pending,1
6660,2866,96,2025-05-13 16:41:00,949,Loan Status,Escalated,Escalated,1
6661,2121,1,2025-06-04 04:34:00,990,Technical,Escalated,Escalated,0
6662,4791,17,2025-04-16 04:05:00,195,Loan Status,Completed,Pending,0
6663,2288,96,2025-06-06 11:29:00,930,Billing,Completed,Resolved,0
6664,4871,76,2025-04-10 22:06:00,1121,Billing,Dropped,Resolved,0
6665,2806,14,2025-06-17 21:17:00,266,Billing,Dropped,Escalated,1
6666,3187,81,2025-04-09 02:51:00,500,Loan Status,Completed,Resolved,0
6667,2504,21,2025-05-20 17:01:00,1115,Technical,Dropped,Escalated,1
6668,4308,88,2025-05-13 08:21:00,164,Complaint,Completed,Pending,1
6669,4021,91,2025-01-29 00:33:00,976,Loan Status,Escalated,Resolved,1
6670,2016,78,2025-02-25 08:21:00,189,Technical,Dropped,Resolved,0
6671,1952,56,2025-01-11 12:39:00,648,Billing,Escalated,Escalated,0
6672,3951,21,2025-03-12 23:47:00,871,Technical,Dropped,Escalated,0
6673,1071,17,2025-05-25 08:10:00,784,Product Inquiry,Dropped,Resolved,0
6674,2690,19,2025-03-07 16:42:00,784,Product Inquiry,Completed,Pending,0
6675,4261,7,2025-02-13 03:02:00,1154,Complaint,Completed,Resolved,0
6676,2291,99,2025-06-05 13:25:00,584,Billing,Completed,Pending,1
6677,2344,69,2025-02-14 09:13:00,444,Complaint,Escalated,Resolved,0
6678,3154,16,2025-06-13 22:23:00,1076,Product Inquiry,Escalated,Escalated,1
6679,4303,59,2025-02-18 02:54:00,869,Complaint,Completed,Resolved,0
6680,4113,58,2025-03-01 00:46:00,685,Product Inquiry,Dropped,Resolved,1
6681,4773,70,2025-03-27 11:41:00,806,Product Inquiry,Completed,Escalated,0
6682,1882,14,2025-01-27 16:02:00,1008,Technical,Completed,Pending,1
6683,1138,9,2025-02-19 21:39:00,580,Billing,Dropped,Escalated,1
6684,3662,74,2025-03-05 08:04:00,329,Product Inquiry,Completed,Resolved,0
6685,4754,91,2025-01-26 07:34:00,617,Billing,Escalated,Resolved,0
6686,3910,1,2025-01-24 08:43:00,998,Complaint,Escalated,Pending,0
6687,3320,57,2025-03-17 10:33:00,77,Complaint,Dropped,Resolved,1
6688,2504,96,2025-05-01 22:54:00,234,Product Inquiry,Completed,Pending,1
6689,3463,22,2025-04-14 04:38:00,640,Billing,Dropped,Pending,0
6690,3553,20,2025-02-22 07:09:00,451,Product Inquiry,Completed,Resolved,1
6691,1732,31,2025-01-30 02:21:00,1003,Product Inquiry,Escalated,Escalated,1
6692,2748,82,2025-05-01 01:23:00,349,Technical,Escalated,Escalated,1
6693,4924,48,2024-12-26 16:22:00,977,Complaint,Completed,Escalated,1
6694,1423,89,2025-04-03 16:13:00,1197,Billing,Completed,Resolved,1
6695,4478,64,2025-05-17 20:59:00,119,Complaint,Escalated,Pending,1
6696,2591,4,2024-12-28 14:58:00,579,Technical,Completed,Resolved,0
6697,1389,97,2024-12-31 12:08:00,140,Loan Status,Completed,Resolved,0
6698,1341,28,2025-05-18 19:46:00,713,Complaint,Escalated,Pending,1
6699,1945,8,2025-03-11 08:08:00,1061,Technical,Completed,Pending,0
6700,1613,70,2024-12-31 22:51:00,52,Complaint,Dropped,Resolved,0
6701,1492,76,2025-06-11 22:22:00,600,Billing,Escalated,Escalated,0
6702,1191,72,2025-01-26 04:30:00,470,Technical,Completed,Resolved,0
6703,1498,51,2025-03-31 15:24:00,1111,Loan Status,Dropped,Resolved,0
6704,1821,68,2025-03-13 15:54:00,1041,Complaint,Completed,Pending,1
6705,2735,7,2025-03-17 17:27:00,716,Technical,Escalated,Resolved,1
6706,2256,6,2025-02-16 20:32:00,1149,Loan Status,Escalated,Escalated,0
6707,2968,47,2025-02-05 20:50:00,491,Billing,Dropped,Pending,1
6708,1226,21,2025-01-09 22:23:00,658,Complaint,Completed,Pending,0
6709,2394,100,2025-05-26 08:16:00,781,Product Inquiry,Escalated,Resolved,0
6710,3186,27,2025-04-20 03:30:00,695,Billing,Completed,Pending,1
6711,3903,82,2025-03-01 09:59:00,337,Billing,Completed,Pending,0
6712,1816,72,2025-02-23 14:57:00,450,Billing,Completed,Resolved,0
6713,4220,88,2024-12-25 23:34:00,332,Billing,Escalated,Pending,1
6714,4186,23,2025-04-12 22:07:00,741,Loan Status,Dropped,Resolved,0
6715,2473,17,2025-06-15 01:10:00,555,Product Inquiry,Completed,Pending,0
6716,2086,79,2025-05-03 11:22:00,76,Complaint,Escalated,Pending,1
6717,1103,11,2025-06-04 09:23:00,789,Billing,Escalated,Pending,1
6718,2874,80,2025-03-15 10:36:00,635,Complaint,Escalated,Pending,0
6719,1870,21,2025-06-11 22:31:00,528,Technical,Completed,Pending,1
6720,1667,25,2025-05-30 08:12:00,135,Billing,Escalated,Escalated,1
6721,3042,93,2025-05-31 07:42:00,769,Billing,Escalated,Pending,0
6722,1272,96,2025-03-01 15:04:00,936,Complaint,Escalated,Pending,0
6723,2029,10,2025-02-09 10:50:00,799,Product Inquiry,Escalated,Resolved,0
6724,4218,33,2025-04-17 02:11:00,187,Technical,Escalated,Resolved,0
6725,3231,6,2025-03-14 06:28:00,400,Product Inquiry,Completed,Escalated,1
6726,2051,25,2025-03-08 17:49:00,821,Complaint,Completed,Resolved,0
6727,2573,74,2025-03-16 23:03:00,274,Loan Status,Escalated,Pending,0
6728,4190,64,2025-04-07 02:27:00,146,Billing,Dropped,Resolved,0
6729,1292,85,2025-05-21 13:37:00,99,Loan Status,Completed,Resolved,1
6730,4442,80,2025-04-14 16:33:00,907,Complaint,Completed,Pending,0
6731,4315,39,2025-02-27 04:48:00,1128,Complaint,Dropped,Pending,0
6732,4651,38,2025-05-08 05:45:00,164,Complaint,Escalated,Escalated,1
6733,4797,57,2025-01-21 15:05:00,766,Complaint,Completed,Resolved,1
6734,4289,65,2025-06-08 12:33:00,919,Billing,Dropped,Pending,1
6735,3224,27,2025-04-29 13:39:00,167,Loan Status,Escalated,Resolved,0
6736,4370,81,2025-01-20 06:02:00,742,Technical,Escalated,Pending,1
6737,4747,85,2025-03-15 21:43:00,269,Billing,Escalated,Resolved,1
6738,3105,61,2025-04-12 01:34:00,566,Complaint,Completed,Pending,0
6739,2292,56,2025-03-01 22:29:00,246,Complaint,Completed,Pending,0
6740,1307,46,2025-03-16 19:25:00,910,Billing,Escalated,Resolved,0
6741,4641,5,2025-05-13 21:28:00,1065,Loan Status,Completed,Escalated,0
6742,4359,75,2025-03-14 10:20:00,536,Loan Status,Completed,Escalated,0
6743,1976,36,2025-01-03 16:02:00,447,Product Inquiry,Dropped,Pending,0
6744,4176,78,2025-02-18 13:38:00,416,Product Inquiry,Completed,Escalated,0
6745,2251,69,2025-01-25 00:42:00,1187,Product Inquiry,Escalated,Pending,0
6746,2270,8,2025-06-16 23:36:00,952,Complaint,Completed,Resolved,0
6747,3747,99,2025-05-05 11:08:00,624,Billing,Completed,Pending,1
6748,2517,100,2025-01-27 19:21:00,869,Billing,Escalated,Escalated,0
6749,3130,11,2025-05-23 12:09:00,65,Product Inquiry,Completed,Escalated,0
6750,2209,69,2025-03-04 14:09:00,858,Loan Status,Escalated,Escalated,1
6751,3299,79,2024-12-31 18:56:00,740,Product Inquiry,Completed,Pending,0
6752,2378,79,2025-03-01 18:18:00,711,Billing,Completed,Pending,0
6753,2773,71,2025-02-13 14:52:00,1195,Complaint,Dropped,Resolved,1
6754,4943,38,2025-06-08 17:44:00,277,Product Inquiry,Escalated,Resolved,0
6755,2719,91,2025-04-06 01:11:00,350,Technical,Escalated,Pending,0
6756,3042,21,2025-05-06 23:43:00,752,Technical,Completed,Escalated,1
6757,1795,98,2025-03-25 00:17:00,811,Loan Status,Dropped,Resolved,1
6758,1896,75,2025-04-09 17:05:00,656,Billing,Completed,Pending,0
6759,2961,63,2025-03-14 02:03:00,352,Complaint,Completed,Escalated,0
6760,1209,27,2025-04-26 20:32:00,959,Technical,Escalated,Pending,0
6761,3863,77,2025-06-01 23:09:00,1190,Product Inquiry,Dropped,Escalated,0
6762,4879,24,2025-03-26 04:26:00,933,Complaint,Dropped,Resolved,0
6763,3656,32,2025-01-29 05:39:00,90,Billing,Completed,Escalated,1
6764,3494,19,2025-06-07 21:47:00,964,Product Inquiry,Escalated,Pending,1
6765,3507,35,2025-02-25 22:56:00,1051,Complaint,Dropped,Pending,1
6766,1967,99,2025-05-27 07:19:00,948,Billing,Completed,Pending,0
6767,1471,69,2025-02-25 15:39:00,357,Complaint,Escalated,Resolved,0
6768,4791,53,2025-03-10 09:54:00,924,Technical,Completed,Escalated,1
6769,3417,53,2025-05-26 05:38:00,197,Technical,Completed,Escalated,1
6770,3947,56,2025-02-17 21:38:00,387,Billing,Dropped,Escalated,0
6771,4563,23,2025-03-30 14:12:00,1112,Technical,Dropped,Resolved,0
6772,1922,15,2025-03-29 06:55:00,897,Billing,Escalated,Resolved,1
6773,1136,62,2025-02-06 21:22:00,712,Loan Status,Escalated,Resolved,0
6774,1366,65,2025-05-14 22:33:00,113,Technical,Escalated,Pending,1
6775,3959,87,2025-03-06 18:19:00,277,Complaint,Completed,Pending,1
6776,1183,93,2025-04-05 07:35:00,855,Complaint,Completed,Resolved,0
6777,4659,27,2025-06-19 10:18:00,1051,Billing,Escalated,Pending,1
6778,4358,6,2025-05-16 20:04:00,961,Loan Status,Escalated,Pending,1
6779,3519,16,2025-02-11 21:18:00,998,Product Inquiry,Completed,Resolved,0
6780,2398,23,2025-04-18 07:09:00,510,Complaint,Completed,Resolved,1
6781,3701,91,2025-02-15 09:23:00,675,Loan Status,Completed,Pending,1
6782,3796,37,2025-06-11 05:46:00,222,Complaint,Completed,Escalated,0
6783,1536,97,2025-02-24 11:49:00,467,Billing,Completed,Escalated,0
6784,4582,31,2025-02-24 20:19:00,529,Billing,Escalated,Resolved,0
6785,3849,52,2025-05-20 23:08:00,181,Product Inquiry,Escalated,Escalated,1
6786,2602,58,2025-02-06 21:38:00,698,Billing,Dropped,Pending,1
6787,2273,40,2025-03-29 09:18:00,298,Product Inquiry,Completed,Resolved,0
6788,3967,57,2025-06-11 13:08:00,604,Billing,Dropped,Pending,1
6789,3557,7,2025-03-28 16:23:00,186,Complaint,Completed,Pending,1
6790,3677,29,2025-05-02 15:48:00,216,Billing,Completed,Resolved,1
6791,4049,70,2025-05-13 17:25:00,346,Technical,Dropped,Pending,0
6792,2096,66,2025-05-05 03:59:00,629,Loan Status,Dropped,Pending,1
6793,2305,87,2025-06-18 14:11:00,1016,Complaint,Escalated,Escalated,0
6794,1915,3,2025-02-23 12:47:00,113,Loan Status,Completed,Escalated,0
6795,4431,61,2025-02-11 14:30:00,225,Technical,Escalated,Resolved,0
6796,4081,90,2025-06-02 00:10:00,1188,Loan Status,Escalated,Resolved,0
6797,4282,86,2025-03-04 06:52:00,407,Technical,Dropped,Escalated,0
6798,4906,60,2025-04-28 08:37:00,147,Billing,Dropped,Pending,0
6799,1151,13,2025-04-08 07:17:00,55,Billing,Completed,Resolved,0
6800,2028,69,2025-04-07 14:10:00,268,Technical,Escalated,Escalated,0
6801,2218,36,2025-03-21 23:53:00,1162,Complaint,Dropped,Resolved,1
6802,2977,81,2025-02-26 07:25:00,1143,Billing,Completed,Pending,1
6803,4354,54,2025-03-17 16:31:00,411,Complaint,Escalated,Pending,0
6804,3511,31,2025-04-20 22:01:00,822,Loan Status,Escalated,Escalated,1
6805,4184,18,2025-02-01 01:10:00,1071,Billing,Completed,Pending,1
6806,1270,92,2025-06-12 14:41:00,693,Technical,Dropped,Resolved,0
6807,2186,92,2025-02-06 18:07:00,531,Technical,Dropped,Resolved,1
6808,1459,5,2025-05-25 07:24:00,649,Billing,Dropped,Resolved,1
6809,1104,9,2025-05-12 08:39:00,805,Technical,Dropped,Pending,0
6810,4764,89,2025-01-30 06:23:00,246,Billing,Escalated,Resolved,1
6811,4627,19,2025-01-16 15:21:00,1024,Product Inquiry,Completed,Pending,1
6812,4353,11,2025-06-20 04:41:00,53,Billing,Dropped,Pending,1
6813,2710,90,2025-02-23 16:15:00,1029,Complaint,Escalated,Pending,1
6814,3209,12,2025-02-20 13:10:00,402,Loan Status,Escalated,Resolved,0
6815,3398,45,2025-03-28 01:50:00,643,Technical,Dropped,Escalated,0
6816,1433,36,2025-02-05 10:45:00,359,Loan Status,Escalated,Resolved,0
6817,3899,64,2025-02-27 07:09:00,965,Billing,Escalated,Resolved,1
6818,1139,33,2025-01-03 16:16:00,446,Billing,Dropped,Resolved,0
6819,2494,7,2025-06-21 04:55:00,452,Billing,Escalated,Resolved,1
6820,4203,2,2025-04-13 06:36:00,635,Complaint,Dropped,Pending,0
6821,1086,4,2025-05-17 13:41:00,1090,Loan Status,Dropped,Resolved,1
6822,2711,83,2025-04-12 11:46:00,729,Loan Status,Dropped,Escalated,0
6823,3230,69,2025-02-24 23:16:00,142,Technical,Dropped,Resolved,1
6824,3415,43,2025-03-12 23:41:00,571,Billing,Completed,Resolved,0
6825,1128,51,2025-05-13 09:52:00,970,Technical,Dropped,Escalated,0
6826,2269,62,2025-05-23 06:05:00,47,Complaint,Dropped,Pending,0
6827,4672,59,2025-04-18 22:12:00,191,Product Inquiry,Dropped,Resolved,0
6828,2601,66,2025-04-12 00:41:00,188,Complaint,Dropped,Pending,0
6829,1669,28,2025-05-10 22:47:00,1063,Product Inquiry,Completed,Resolved,0
6830,4970,61,2025-05-23 17:42:00,902,Billing,Dropped,Escalated,1
6831,4449,95,2025-05-18 11:44:00,1068,Loan Status,Completed,Escalated,1
6832,1148,91,2025-06-12 04:53:00,594,Loan Status,Escalated,Resolved,1
6833,1984,83,2025-05-19 05:34:00,728,Technical,Completed,Resolved,1
6834,1851,6,2025-05-17 11:29:00,1108,Product Inquiry,Completed,Pending,0
6835,2456,22,2025-04-06 13:01:00,475,Technical,Escalated,Pending,1
6836,1627,43,2025-02-04 14:52:00,919,Billing,Completed,Escalated,1
6837,4797,96,2025-04-12 04:11:00,420,Loan Status,Dropped,Resolved,0
6838,2492,80,2025-06-14 16:48:00,168,Technical,Completed,Pending,1
6839,3493,17,2025-04-07 19:44:00,913,Product Inquiry,Escalated,Pending,1
6840,3044,80,2025-02-18 06:27:00,791,Billing,Completed,Escalated,0
6841,4552,33,2025-05-10 15:22:00,154,Billing,Escalated,Escalated,1
6842,1883,27,2025-03-19 00:32:00,248,Product Inquiry,Dropped,Resolved,1
6843,3341,96,2025-06-20 21:09:00,310,Technical,Completed,Resolved,0
6844,2788,79,2025-06-07 05:47:00,469,Complaint,Escalated,Escalated,0
6845,4214,54,2025-04-07 23:16:00,131,Technical,Escalated,Escalated,0
6846,1249,7,2025-05-15 12:45:00,1093,Product Inquiry,Dropped,Pending,0
6847,3925,73,2025-01-18 07:03:00,500,Loan Status,Dropped,Resolved,0
6848,1947,100,2025-01-30 01:35:00,463,Technical,Escalated,Pending,0
6849,1974,94,2025-02-21 19:55:00,40,Complaint,Completed,Escalated,0
6850,2325,50,2025-03-28 11:06:00,161,Technical,Dropped,Pending,1
6851,4096,8,2025-03-11 19:46:00,513,Loan Status,Dropped,Resolved,1
6852,3836,76,2025-01-29 23:30:00,444,Billing,Dropped,Resolved,1
6853,1983,59,2025-02-11 00:09:00,851,Technical,Completed,Resolved,0
6854,1888,60,2025-05-25 13:29:00,597,Billing,Escalated,Resolved,1
6855,3937,4,2025-02-23 07:25:00,891,Loan Status,Completed,Escalated,1
6856,4972,19,2025-01-19 14:33:00,384,Complaint,Dropped,Resolved,0
6857,3117,12,2025-02-27 18:58:00,290,Technical,Escalated,Resolved,0
6858,3672,35,2025-04-23 11:55:00,621,Billing,Completed,Escalated,0
6859,1874,61,2025-03-06 08:41:00,1040,Complaint,Escalated,Escalated,0
6860,4183,12,2025-01-20 03:43:00,609,Billing,Completed,Pending,0
6861,4435,58,2025-01-24 02:16:00,1057,Billing,Completed,Resolved,1
6862,2326,30,2025-06-20 17:21:00,370,Billing,Completed,Escalated,1
6863,1470,14,2025-04-25 23:11:00,999,Technical,Dropped,Pending,1
6864,2987,44,2025-03-29 06:09:00,124,Billing,Completed,Pending,0
6865,1090,50,2025-03-13 19:52:00,45,Loan Status,Completed,Escalated,0
6866,1529,92,2025-02-10 04:57:00,1164,Product Inquiry,Escalated,Resolved,0
6867,1660,30,2025-05-31 18:27:00,355,Complaint,Completed,Escalated,1
6868,1738,9,2025-03-07 05:40:00,904,Complaint,Completed,Resolved,1
6869,3773,96,2025-02-25 19:38:00,700,Technical,Completed,Pending,0
6870,1871,30,2025-04-27 01:01:00,123,Technical,Escalated,Resolved,1
6871,2686,14,2025-02-24 14:47:00,1026,Technical,Dropped,Escalated,0
