feedback_id,call_id,customer_id,feedback_text,customer_rating
24343,24087,4970,Man happen local follow by probably outside others issue practice table finally mention.,1
24344,87191,1367,Particular month report mind think the save old other to interview short five.,5
24345,26548,3573,Own long among opportunity to long positive crime Republican century quality couple method design.,5
24346,9750,3264,Top somebody be compare decide the mention boy want tend relate like issue both note likely.,3
24347,23949,3016,Man of information two state blue place artist campaign on not as who yourself you.,5
24348,83294,4141,Spend same I really people common whether sea truth get majority.,1
24349,18320,4698,Wind federal reality media special live public church into firm.,5
24350,61658,4485,Name get alone sure card decide foot authority player project evidence business strategy.,2
24351,16880,3957,Purpose heavy chance century thank ready himself language machine kid.,2
24352,27148,4986,Bill personal since bit billion size try believe tax news kid bad.,1
24353,36903,2305,Past yes election base big day out century alone as.,1
24354,66496,1201,Letter station relate hotel foot woman whether development cold.,4
24355,96259,1594,Study set world note open opportunity relate himself.,3
24356,98168,1511,Writer accept them finish focus certainly point network.,1
24357,9988,1223,Week rather start leg TV marriage eight.,5
24358,35031,1344,Safe determine her interest stand often real every.,4
24359,91348,1250,Set area management bag rock leave total him night until maintain after onto growth finally movie.,1
24360,15361,4987,Outside film guess this hard now analysis past begin voice team radio story or cut power.,2
24361,97573,1412,Bar this data foreign system weight course art small turn some good religious.,1
24362,17633,4877,Service maybe still question southern true special.,4
24363,56517,4788,Yourself kind inside lot knowledge sea majority name fish camera window maintain.,2
24364,94686,3855,Offer road brother media somebody world few real visit ball figure arm line capital check.,3
24365,10410,4023,Light employee two view do business personal trade suffer again many fine sound civil outside eight.,1
24366,53243,2835,Two coach point popular country training chance very go soldier line after section animal them.,5
24367,42210,4636,Able hope high crime daughter believe cold story should.,2
24368,57060,1290,Hour record through treatment first window indeed certain either onto.,1
24369,8739,2003,Front major second reach speech small second write another history student job figure.,5
24370,82141,2176,Media detail impact effort foreign we tell option.,1
24371,73876,1269,Must but fill citizen opportunity several finally she end.,5
24372,79622,2175,Do wrong officer teacher less about close claim spring sound quickly old prepare.,5
24373,44735,3136,Almost break put over police show a more government east really well.,2
24374,88628,3816,Wish choose just impact here involve let serious executive truth build many back.,2
24375,49198,4244,Building at source offer contain discover yeah.,3
24376,40752,3836,Style report policy middle of woman create meeting might fear country data mention job difficult change.,4
24377,30841,4753,Once pay card them man note measure PM cup big include off other enter.,1
24378,93144,2479,Value gas music vote leg young condition government even election them politics play.,1
24379,24907,1328,Enter it recognize dinner shake friend game charge bar.,2
24380,4536,4338,Build activity result perform response business big.,3
24381,42399,3752,Anyone vote each each hear case big doctor itself down.,3
24382,5802,2267,Evening necessary weight born easy eat other nearly even paper time improve anything to effort.,5
24383,58226,1636,Have professor staff field place determine realize control of before across method.,5
24384,66666,1114,Process responsibility gas receive away owner look mouth culture first training much computer bag how house.,2
24385,89470,2714,Choose allow benefit everything ever paper edge you world.,1
24386,83293,4326,Behind them very simply between trial part.,3
24387,5357,4137,Involve book fill dream police no significant notice resource lot hope item reflect time.,5
24388,44791,1187,Win Republican management free involve alone money show different sing customer return go his.,1
24389,93428,2717,Expert detail gas professor firm may boy red marriage campaign history for specific.,5
24390,13399,2421,Figure population player oil argue stand about own deep try either sort its cultural step.,4
24391,82570,1913,Election blue on ahead most happen deep.,3
24392,93962,4780,Hard learn return special dinner cut natural ever bank beyond Democrat course consumer attack he.,4
24393,59886,3249,Tough history road store wall mention line west friend on cold whose artist television list high.,1
24394,6729,4084,Grow catch might capital maintain economic financial nor beat firm fear ten eat month fund.,1
24395,52365,1081,Answer body tell continue cultural form Congress nice win others low.,5
24396,32020,4163,Instead spring former power table action fear during unit training east hospital any tonight yes own.,4
