escalation_id,call_id,escalation_reason,escalated_to,escalation_date
3144,85161,High-value Customer,Backend Team,2025-05-22 16:06:10
3145,24413,Policy Exception,Backend Team,2025-01-14 18:06:30
3146,79340,Policy Exception,Supervisor,2025-01-07 18:30:27
3147,30171,Technical Issue,Backend Team,2025-05-05 19:51:12
3148,19885,Policy Exception,Backend Team,2025-02-15 19:46:13
3149,52508,High-value Customer,Supervisor,2025-04-18 05:31:21
3150,77511,Technical Issue,Backend Team,2025-02-09 11:44:22
3151,3320,Repeated Issue,Legal,2025-01-29 05:11:38
3152,69910,Repeated Issue,Backend Team,2025-03-14 17:28:38
3153,51274,Repeated Issue,Supervisor,2025-02-12 13:20:39
3154,57052,Technical Issue,Legal,2025-04-03 11:08:47
3155,70027,Repeated Issue,Legal,2025-05-30 19:06:40
3156,15599,Policy Exception,Supervisor,2025-01-11 10:57:20
3157,61675,Technical Issue,Supervisor,2024-12-28 18:04:19
3158,2809,Technical Issue,Legal,2025-04-29 02:08:21
3159,98749,Policy Exception,Supervisor,2025-05-01 02:51:26
3160,85940,Repeated Issue,Supervisor,2025-04-22 00:53:12
3161,14480,High-value Customer,Supervisor,2025-03-23 19:42:38
3162,22116,High-value Customer,Backend Team,2025-03-03 18:39:54
3163,13339,High-value Customer,Supervisor,2025-05-04 23:29:38
3164,69679,Technical Issue,Legal,2025-05-30 18:18:18
3165,61385,Technical Issue,Backend Team,2025-01-05 14:51:41
3166,39321,Technical Issue,Backend Team,2025-03-20 12:39:03
3167,35444,Repeated Issue,Backend Team,2025-01-05 05:36:41
3168,84170,Policy Exception,Supervisor,2025-05-18 00:24:44
3169,81025,Repeated Issue,Legal,2025-01-24 19:18:25
3170,71190,Repeated Issue,Supervisor,2025-05-01 14:56:17
3171,56615,Policy Exception,Supervisor,2025-01-24 10:57:10
3172,48967,Repeated Issue,Legal,2025-03-30 01:08:13
3173,81851,Policy Exception,Backend Team,2025-05-23 05:19:16
3174,75319,Repeated Issue,Supervisor,2025-05-27 23:14:52
3175,43144,Policy Exception,Backend Team,2025-05-04 10:01:48
3176,81559,Policy Exception,Legal,2024-12-26 08:27:30
3177,77011,Policy Exception,Legal,2025-06-15 01:33:23
3178,86678,Technical Issue,Backend Team,2025-04-05 01:51:34
3179,6840,Policy Exception,Supervisor,2025-01-13 20:29:12
3180,87159,Repeated Issue,Backend Team,2025-05-10 16:33:22
3181,54099,Repeated Issue,Legal,2025-01-20 17:07:31
3182,15866,Technical Issue,Supervisor,2025-01-03 14:28:16
3183,70725,High-value Customer,Supervisor,2025-03-23 13:58:35
3184,40432,Policy Exception,Backend Team,2025-03-22 20:24:12
3185,78894,Technical Issue,Supervisor,2025-03-25 19:47:01
3186,36988,Technical Issue,Supervisor,2025-06-11 20:05:06
3187,90078,Repeated Issue,Supervisor,2025-05-12 00:51:50
3188,23221,High-value Customer,Legal,2025-01-13 13:21:16
3189,66259,Technical Issue,Backend Team,2025-05-16 05:45:27
3190,3276,Repeated Issue,Legal,2025-05-15 17:47:30
3191,55798,Technical Issue,Backend Team,2025-06-02 19:10:17
3192,71325,High-value Customer,Backend Team,2025-04-03 02:09:43
3193,12611,High-value Customer,Supervisor,2025-01-20 12:51:50
3194,34299,High-value Customer,Legal,2025-01-12 03:00:28
3195,70788,Technical Issue,Legal,2025-02-08 03:57:17
3196,55120,High-value Customer,Legal,2025-06-01 23:34:51
3197,11860,Repeated Issue,Legal,2025-02-13 14:01:37
3198,96591,Policy Exception,Supervisor,2025-05-03 18:39:22
3199,2529,High-value Customer,Legal,2025-01-21 04:11:05
3200,82611,Repeated Issue,Backend Team,2025-03-09 18:07:44
3201,17048,High-value Customer,Supervisor,2025-05-22 01:15:46
3202,72574,Technical Issue,Backend Team,2025-04-21 08:22:52
3203,6128,Policy Exception,Supervisor,2025-06-19 02:32:56
3204,767,Technical Issue,Legal,2025-02-22 10:06:22
3205,58663,High-value Customer,Backend Team,2025-02-19 12:11:19
3206,31481,Repeated Issue,Backend Team,2025-05-26 17:29:14
3207,44623,Policy Exception,Supervisor,2025-03-09 10:18:56
3208,99386,High-value Customer,Supervisor,2025-03-25 02:54:39
3209,69212,Repeated Issue,Legal,2024-12-28 15:52:54
3210,94744,Policy Exception,Legal,2025-03-05 05:48:42
3211,13333,High-value Customer,Legal,2025-04-09 10:08:16
3212,88545,Repeated Issue,Supervisor,2025-03-07 21:25:34
3213,92902,High-value Customer,Supervisor,2025-02-01 05:32:22
3214,38856,Repeated Issue,Supervisor,2025-05-13 21:29:17
3215,51593,Policy Exception,Backend Team,2025-02-25 14:14:47
3216,78425,Technical Issue,Backend Team,2025-04-04 03:40:38
3217,46141,Policy Exception,Legal,2025-05-24 23:01:10
3218,94046,High-value Customer,Legal,2025-05-28 15:31:53
3219,8092,High-value Customer,Legal,2025-04-24 23:39:18
3220,39926,High-value Customer,Legal,2025-05-06 06:05:20
3221,36708,Technical Issue,Supervisor,2025-04-11 18:39:51
3222,89122,High-value Customer,Backend Team,2025-04-27 22:06:29
3223,61032,Policy Exception,Legal,2025-01-02 17:41:32
3224,78404,Repeated Issue,Legal,2025-03-14 03:56:59
3225,96446,Technical Issue,Backend Team,2025-01-08 05:07:36
3226,60836,Technical Issue,Legal,2025-04-13 15:15:54
3227,11490,Repeated Issue,Backend Team,2024-12-24 23:48:33
3228,7488,High-value Customer,Backend Team,2025-06-19 09:48:49
3229,25327,Repeated Issue,Backend Team,2025-01-10 09:39:40
3230,60309,Policy Exception,Backend Team,2025-02-03 09:22:36
3231,70145,High-value Customer,Supervisor,2025-01-20 15:17:27
3232,64538,Repeated Issue,Legal,2025-01-20 02:23:41
3233,75362,Technical Issue,Backend Team,2025-05-18 23:49:20
3234,61762,Policy Exception,Supervisor,2025-02-21 05:42:26
3235,67421,Policy Exception,Backend Team,2025-03-25 10:29:18
3236,83634,Technical Issue,Backend Team,2025-04-17 13:28:08
3237,45306,Technical Issue,Supervisor,2025-02-22 16:03:51
3238,23149,Technical Issue,Supervisor,2025-06-20 04:40:10
3239,25274,Policy Exception,Legal,2025-06-19 08:44:50
3240,15078,Technical Issue,Supervisor,2025-04-20 18:32:01
3241,24647,Technical Issue,Legal,2025-01-04 21:46:50
3242,21245,Technical Issue,Legal,2025-05-26 13:25:43
3243,6898,High-value Customer,Supervisor,2025-03-16 20:24:25
3244,6574,Policy Exception,Backend Team,2025-03-18 21:10:25
3245,79645,Technical Issue,Legal,2025-05-23 17:47:43
3246,79412,Policy Exception,Backend Team,2025-04-10 21:35:13
3247,44607,Repeated Issue,Supervisor,2025-04-19 16:22:17
3248,23973,Repeated Issue,Supervisor,2025-06-19 17:27:11
3249,42568,Repeated Issue,Legal,2025-04-28 09:49:38
3250,63156,Repeated Issue,Supervisor,2025-02-15 20:21:14
3251,52840,Policy Exception,Legal,2025-04-24 03:20:03
3252,13918,High-value Customer,Supervisor,2025-04-28 16:51:19
3253,33554,High-value Customer,Legal,2025-01-10 03:46:42
3254,29593,Repeated Issue,Supervisor,2025-04-26 09:26:15
3255,61334,Policy Exception,Supervisor,2025-01-08 11:08:41
3256,41768,Repeated Issue,Backend Team,2025-03-04 21:23:59
3257,21797,Policy Exception,Legal,2025-05-23 02:01:36
3258,74380,Repeated Issue,Legal,2025-03-25 20:05:31
3259,24905,Policy Exception,Legal,2025-01-17 02:16:09
3260,75992,Repeated Issue,Supervisor,2025-05-08 21:21:01
3261,42086,High-value Customer,Backend Team,2025-02-08 15:37:29
3262,94061,Repeated Issue,Legal,2025-06-03 04:34:29
3263,59944,Policy Exception,Legal,2025-02-08 14:34:09
3264,62793,Repeated Issue,Supervisor,2025-01-25 06:28:28
3265,14133,High-value Customer,Backend Team,2024-12-30 17:52:40
3266,86252,Technical Issue,Supervisor,2025-01-06 08:03:14
3267,46287,Technical Issue,Supervisor,2025-01-16 06:13:00
3268,78653,Policy Exception,Supervisor,2025-05-16 20:58:12
3269,79644,Technical Issue,Supervisor,2025-05-28 03:39:13
3270,43674,High-value Customer,Legal,2025-04-15 09:44:33
3271,83123,Policy Exception,Legal,2025-03-19 22:19:12
3272,18816,Policy Exception,Legal,2025-03-26 10:57:11
3273,19470,Technical Issue,Backend Team,2025-03-20 20:06:26
3274,34440,Technical Issue,Legal,2025-03-15 11:23:25
3275,2383,Repeated Issue,Supervisor,2025-03-06 08:26:58
3276,73160,High-value Customer,Legal,2025-03-27 08:59:03
3277,76459,High-value Customer,Backend Team,2025-01-03 17:41:03
3278,68927,Technical Issue,Supervisor,2025-05-28 16:34:44
3279,624,Technical Issue,Backend Team,2025-03-28 14:21:54
3280,38120,Technical Issue,Backend Team,2025-01-23 10:34:31
3281,1455,Repeated Issue,Supervisor,2025-01-14 17:21:57
3282,64050,High-value Customer,Legal,2025-03-19 16:14:35
3283,93592,High-value Customer,Supervisor,2025-03-25 17:18:21
3284,60557,Repeated Issue,Backend Team,2025-04-23 10:23:59
3285,63673,Technical Issue,Supervisor,2025-04-02 08:11:25
3286,40513,Policy Exception,Legal,2025-02-19 23:21:16
3287,20462,Technical Issue,Backend Team,2025-02-26 22:07:09
3288,36701,Repeated Issue,Supervisor,2025-02-15 06:58:27
3289,99931,Repeated Issue,Supervisor,2025-06-03 19:16:47
3290,22085,Technical Issue,Backend Team,2025-03-15 19:54:12
3291,15760,Repeated Issue,Backend Team,2025-02-21 23:17:23
3292,34282,Repeated Issue,Legal,2024-12-29 06:18:26
3293,68485,Repeated Issue,Backend Team,2025-04-02 10:09:45
3294,62826,High-value Customer,Backend Team,2025-04-26 04:30:50
3295,16923,Policy Exception,Backend Team,2024-12-25 05:16:51
3296,92530,Policy Exception,Supervisor,2025-06-10 00:05:14
3297,91105,Policy Exception,Backend Team,2025-05-31 03:24:22
3298,11138,High-value Customer,Backend Team,2025-01-10 21:49:16
3299,69416,Policy Exception,Supervisor,2025-05-09 20:11:28
3300,44112,Repeated Issue,Legal,2025-03-17 17:25:58
3301,74733,Technical Issue,Backend Team,2025-05-22 08:23:44
3302,85277,Policy Exception,Legal,2025-03-21 18:54:21
3303,8970,Repeated Issue,Backend Team,2025-01-25 13:33:24
3304,59418,Repeated Issue,Supervisor,2025-05-19 19:33:11
3305,72200,Technical Issue,Legal,2025-03-08 21:46:10
3306,80934,Technical Issue,Legal,2025-04-17 07:34:42
3307,58508,Technical Issue,Legal,2025-01-01 14:02:59
3308,21755,High-value Customer,Backend Team,2025-05-25 19:14:53
3309,58836,High-value Customer,Supervisor,2025-02-08 15:37:23
3310,77745,Technical Issue,Backend Team,2025-05-06 22:23:26
3311,58938,Technical Issue,Legal,2025-01-03 13:30:04
3312,7391,Repeated Issue,Legal,2025-06-11 03:13:36
3313,38066,Policy Exception,Backend Team,2025-04-13 11:54:39
3314,38260,Policy Exception,Backend Team,2025-05-18 00:15:47
3315,39339,High-value Customer,Legal,2025-02-24 00:32:14
3316,31315,High-value Customer,Backend Team,2025-03-07 01:34:36
3317,9517,Policy Exception,Backend Team,2025-03-10 08:33:35
3318,60147,Technical Issue,Backend Team,2025-04-25 02:59:43
3319,43596,Policy Exception,Legal,2025-06-12 09:09:55
3320,14682,Repeated Issue,Legal,2024-12-31 01:57:33
3321,10551,Repeated Issue,Legal,2025-06-20 18:29:14
3322,2504,Technical Issue,Legal,2025-03-06 06:23:17
3323,67860,Policy Exception,Backend Team,2025-06-12 10:14:29
3324,31517,Policy Exception,Backend Team,2025-05-28 07:26:27
3325,2899,Technical Issue,Backend Team,2025-05-11 04:32:51
3326,40503,Repeated Issue,Supervisor,2025-03-13 01:53:35
3327,28302,Repeated Issue,Supervisor,2024-12-28 06:34:45
3328,46196,Technical Issue,Legal,2025-04-17 10:58:46
3329,58054,Repeated Issue,Legal,2025-01-11 10:19:57
3330,83034,Repeated Issue,Backend Team,2025-02-28 20:26:23
3331,41181,Technical Issue,Supervisor,2025-02-09 11:40:29
3332,51803,Technical Issue,Backend Team,2025-06-20 11:53:01
3333,57554,Repeated Issue,Legal,2025-03-31 04:36:47
3334,43598,High-value Customer,Supervisor,2025-03-14 08:57:23
3335,63210,High-value Customer,Legal,2025-05-19 12:52:05
3336,20618,Technical Issue,Backend Team,2025-02-07 18:56:17
3337,28003,Repeated Issue,Legal,2025-01-14 17:50:49
3338,69553,Repeated Issue,Legal,2025-03-01 08:44:20
3339,85295,Repeated Issue,Supervisor,2025-01-04 19:50:05
3340,25949,High-value Customer,Backend Team,2025-02-13 18:39:42
3341,51044,Policy Exception,Legal,2025-05-16 07:57:09
3342,37229,Policy Exception,Supervisor,2025-04-05 05:33:12
3343,56940,High-value Customer,Legal,2025-03-30 13:02:33
3344,47954,Policy Exception,Backend Team,2025-02-25 01:50:53
3345,89476,Repeated Issue,Supervisor,2025-03-29 00:54:17
3346,61292,Repeated Issue,Supervisor,2025-02-21 20:37:09
3347,68384,Policy Exception,Legal,2025-02-11 21:13:26
3348,54759,High-value Customer,Supervisor,2025-04-10 09:57:44
3349,79125,Technical Issue,Legal,2025-01-28 08:34:31
3350,74300,Technical Issue,Backend Team,2025-02-04 18:56:03
3351,96356,High-value Customer,Legal,2025-02-10 22:28:17
3352,80292,High-value Customer,Legal,2025-02-13 19:21:34
3353,72981,High-value Customer,Legal,2025-02-25 13:01:15
3354,63869,Repeated Issue,Supervisor,2025-03-26 03:44:04
3355,65538,Policy Exception,Backend Team,2025-03-14 05:41:38
3356,60676,Repeated Issue,Backend Team,2025-01-31 19:24:28
3357,78950,High-value Customer,Legal,2025-05-06 22:24:10
3358,70205,High-value Customer,Backend Team,2025-01-06 19:14:05
3359,31518,Technical Issue,Supervisor,2025-01-20 18:13:49
3360,1505,Technical Issue,Backend Team,2025-02-02 06:48:24
3361,51479,High-value Customer,Legal,2025-04-17 17:21:12
3362,30521,Technical Issue,Supervisor,2025-02-12 10:51:18
3363,1605,Technical Issue,Supervisor,2025-05-02 01:25:19
3364,9947,Policy Exception,Backend Team,2025-01-16 02:26:42
3365,99989,Repeated Issue,Backend Team,2025-05-05 01:37:59
3366,31444,High-value Customer,Legal,2025-05-13 00:13:58
3367,87745,Repeated Issue,Supervisor,2025-01-14 09:34:27
3368,66576,Repeated Issue,Supervisor,2025-01-03 13:10:30
3369,89720,Policy Exception,Supervisor,2025-02-09 21:15:42
3370,71192,Policy Exception,Legal,2025-04-25 02:44:02
3371,96008,High-value Customer,Backend Team,2025-02-22 05:37:52
3372,61049,Repeated Issue,Supervisor,2025-06-12 21:22:31
3373,81877,High-value Customer,Legal,2025-04-28 17:56:01
3374,66732,Repeated Issue,Backend Team,2024-12-29 12:54:11
3375,20414,Policy Exception,Legal,2025-06-11 08:55:14
3376,54159,Technical Issue,Supervisor,2025-04-25 22:21:34
3377,79011,Technical Issue,Backend Team,2025-04-01 14:33:33
3378,8597,High-value Customer,Legal,2025-04-08 03:39:42
3379,98284,High-value Customer,Supervisor,2025-03-04 09:20:03
3380,31923,Repeated Issue,Supervisor,2025-01-08 10:24:08
3381,90116,High-value Customer,Legal,2025-01-10 08:24:33
3382,99093,Repeated Issue,Supervisor,2025-02-18 19:33:53
3383,66361,Technical Issue,Supervisor,2025-02-27 00:23:35
3384,81980,Technical Issue,Supervisor,2025-04-07 02:48:00
3385,1866,Technical Issue,Backend Team,2025-01-01 20:12:48
3386,23008,Technical Issue,Legal,2025-05-16 05:31:52
3387,8112,Technical Issue,Supervisor,2025-05-16 22:02:28
3388,99563,Policy Exception,Legal,2025-05-13 19:58:03
3389,28026,High-value Customer,Legal,2025-05-03 09:51:34
3390,29732,Policy Exception,Supervisor,2025-05-20 20:42:30
3391,20380,High-value Customer,Supervisor,2025-05-24 10:34:56
3392,16592,Repeated Issue,Legal,2025-06-04 09:12:03
3393,17770,Repeated Issue,Supervisor,2025-01-10 17:47:45
3394,96951,High-value Customer,Supervisor,2025-06-01 23:07:04
3395,50383,Repeated Issue,Legal,2025-06-18 15:26:38
3396,47465,Technical Issue,Supervisor,2025-05-19 07:26:44
3397,96703,High-value Customer,Backend Team,2025-05-27 02:57:19
3398,6336,Policy Exception,Supervisor,2025-06-20 11:44:43
3399,99345,Technical Issue,Backend Team,2025-06-02 18:26:41
3400,52429,Policy Exception,Legal,2025-04-03 04:34:36
3401,52146,Technical Issue,Legal,2025-06-12 18:11:06
3402,4049,High-value Customer,Supervisor,2025-06-20 04:07:26
3403,97989,Repeated Issue,Legal,2025-05-15 02:20:17
3404,23804,Repeated Issue,Backend Team,2025-06-14 18:46:19
3405,52783,Policy Exception,Supervisor,2025-04-23 06:55:22
3406,78423,High-value Customer,Supervisor,2025-01-02 03:23:11
3407,74456,Policy Exception,Supervisor,2025-04-19 12:23:13
3408,8388,Repeated Issue,Backend Team,2025-06-21 09:57:51
3409,46188,Policy Exception,Supervisor,2025-02-17 06:00:53
3410,57729,Policy Exception,Supervisor,2025-04-06 13:10:32
3411,7835,Repeated Issue,Supervisor,2025-02-27 08:04:17
3412,31417,High-value Customer,Supervisor,2025-02-06 15:17:12
3413,74035,Policy Exception,Supervisor,2025-02-27 14:59:08
3414,92329,High-value Customer,Supervisor,2025-04-24 16:48:50
3415,43957,Technical Issue,Legal,2025-03-10 17:08:23
3416,74027,Policy Exception,Legal,2025-04-30 07:53:02
3417,60831,Policy Exception,Legal,2025-06-21 05:43:27
3418,56249,Policy Exception,Backend Team,2025-04-23 12:05:06
3419,63518,Repeated Issue,Legal,2025-02-16 12:10:03
3420,51603,Policy Exception,Backend Team,2025-03-24 09:36:25
3421,10352,High-value Customer,Supervisor,2025-04-09 23:28:34
3422,37876,Policy Exception,Legal,2024-12-25 20:27:38
3423,96708,Technical Issue,Supervisor,2025-02-10 12:48:29
3424,48487,Repeated Issue,Backend Team,2025-03-16 14:11:58
3425,23553,Policy Exception,Legal,2025-01-21 02:32:13
3426,20011,Repeated Issue,Supervisor,2025-01-26 11:15:09
3427,71956,Repeated Issue,Backend Team,2025-02-25 07:58:21
3428,63494,Repeated Issue,Backend Team,2025-01-02 11:26:49
3429,98083,High-value Customer,Legal,2024-12-31 14:37:41
3430,53007,Technical Issue,Backend Team,2025-01-06 21:23:18
3431,86848,Policy Exception,Backend Team,2025-03-21 11:11:59
3432,93460,Repeated Issue,Supervisor,2025-06-03 23:40:51
3433,75868,Repeated Issue,Backend Team,2025-04-01 23:24:49
3434,74768,Technical Issue,Supervisor,2025-05-21 23:58:30
3435,25667,Policy Exception,Supervisor,2025-05-11 03:10:08
3436,56758,High-value Customer,Supervisor,2025-04-09 14:03:21
3437,38891,High-value Customer,Legal,2025-03-13 19:50:03
3438,20717,Policy Exception,Supervisor,2025-02-12 10:26:39
3439,31772,Repeated Issue,Backend Team,2025-01-18 16:40:56
3440,84590,High-value Customer,Backend Team,2025-04-20 21:34:44
3441,62517,Technical Issue,Backend Team,2025-03-21 20:34:28
3442,63195,High-value Customer,Supervisor,2025-01-05 20:04:53
3443,3724,Policy Exception,Backend Team,2025-05-13 13:50:54
3444,77884,High-value Customer,Legal,2025-01-20 10:24:33
3445,44967,Technical Issue,Supervisor,2025-05-16 07:29:09
3446,24141,Repeated Issue,Supervisor,2025-01-25 18:43:37
3447,78725,Repeated Issue,Supervisor,2025-01-26 18:59:42
3448,435,High-value Customer,Supervisor,2025-04-27 19:06:31
3449,63549,Technical Issue,Backend Team,2025-03-11 15:23:15
3450,86140,Repeated Issue,Supervisor,2025-04-25 10:18:18
3451,465,Policy Exception,Backend Team,2025-04-17 03:40:19
3452,33650,High-value Customer,Legal,2025-01-31 05:44:42
3453,76876,Policy Exception,Supervisor,2025-06-16 19:39:00
3454,32742,Repeated Issue,Legal,2025-01-22 23:25:53
3455,38826,Repeated Issue,Backend Team,2025-06-10 04:59:32
3456,89943,Repeated Issue,Supervisor,2025-03-09 11:20:50
3457,39591,Repeated Issue,Supervisor,2025-02-16 16:06:46
3458,11390,Technical Issue,Backend Team,2025-02-04 13:41:57
3459,47477,Technical Issue,Supervisor,2025-02-10 09:03:38
3460,27792,High-value Customer,Backend Team,2025-03-22 16:48:40
3461,40212,High-value Customer,Supervisor,2025-01-02 22:05:04
3462,92466,Technical Issue,Backend Team,2025-05-06 09:15:41
3463,5872,Technical Issue,Legal,2025-02-03 05:22:22
3464,48998,Repeated Issue,Backend Team,2025-06-15 05:58:46
3465,70024,Technical Issue,Legal,2024-12-28 16:12:45
3466,37162,Technical Issue,Backend Team,2025-06-21 13:45:15
3467,80613,Repeated Issue,Legal,2025-03-10 22:10:27
3468,47289,Repeated Issue,Supervisor,2025-01-10 15:07:29
3469,4939,Technical Issue,Backend Team,2025-03-26 13:21:40
3470,85818,High-value Customer,Backend Team,2025-01-02 22:21:29
3471,3430,Repeated Issue,Backend Team,2025-04-13 21:28:42
3472,56642,High-value Customer,Supervisor,2025-05-16 02:23:38
3473,51285,Technical Issue,Backend Team,2025-04-02 08:42:23
3474,20247,Technical Issue,Supervisor,2025-06-01 05:41:40
3475,77934,Repeated Issue,Legal,2025-06-01 14:36:59
3476,38242,Repeated Issue,Backend Team,2025-03-24 20:59:39
3477,73812,Repeated Issue,Backend Team,2025-06-07 06:32:11
3478,33973,High-value Customer,Supervisor,2025-04-29 00:31:11
3479,93767,Policy Exception,Backend Team,2025-01-09 21:04:05
3480,96075,High-value Customer,Backend Team,2025-01-08 18:50:45
